dataset,dim,random_state,method,metric1,metric2,bcmo_metric1,bcmo_metric2,metric1_difference,metric2_difference
van_havre,9,29,lambda=0.3,301.0361633300781,171.568603515625,260.21123625802267,146.99315783984727,40.82492707205546,24.57544567577773
van_havre,9,29,lambda=0.5,303.759765625,166.49562072753906,260.21123625802267,146.99315783984727,43.548529366977334,19.50246288769179
van_havre,9,29,lambda=0.7,308.9552001953125,164.51565551757812,260.21123625802267,146.99315783984727,48.743963937289834,17.522497677730854
van_havre,9,29,lambda=0.9,323.57080078125,162.3982696533203,260.21123625802267,146.99315783984727,63.359564523227334,15.405111813473042
van_havre,9,32,ERM,252.91545044970184,1203.8713767199313,252.64578992453644,150.4385588803735,0.2696605251653921,1053.4328178395579
van_havre,9,32,ERM-NN,259.5621318015195,1218.3602724071095,252.64578992453644,150.4385588803735,6.9163418769830685,1067.921713526736
van_havre,9,32,LightGBM,274.647808008899,970.7612149444562,252.64578992453644,150.4385588803735,22.00201808436256,820.3226560640827
van_havre,9,32,M=128,273.8505554199219,165.78102111816406,252.64578992453644,150.4385588803735,21.20476549538543,15.342462237790556
van_havre,9,32,M=2048,273.73626708984375,165.33544921875,252.64578992453644,150.4385588803735,21.090477165307306,14.896890338376494
van_havre,9,32,M=32,272.90118408203125,182.83370971679688,252.64578992453644,150.4385588803735,20.255394157494806,32.39515083642337
van_havre,9,32,M=512,273.71856689453125,165.38946533203125,252.64578992453644,150.4385588803735,21.072776969994806,14.950906451657744
van_havre,9,32,M=8,268.2757263183594,235.8069610595703,252.64578992453644,150.4385588803735,15.62993639382293,85.3684021791968
van_havre,9,32,R=1,273.81121826171875,165.5885467529297,252.64578992453644,150.4385588803735,21.165428337182306,15.149987872556181
van_havre,9,32,R=16,273.8505554199219,165.78102111816406,252.64578992453644,150.4385588803735,21.20476549538543,15.342462237790556
van_havre,9,32,R=256,273.88555908203125,165.5211944580078,252.64578992453644,150.4385588803735,21.239769157494806,15.082635577634306
van_havre,9,32,R=4,273.9354248046875,165.69180297851562,252.64578992453644,150.4385588803735,21.289634880151056,15.253244098142119
van_havre,9,32,R=64,273.8794860839844,165.57659912109375,252.64578992453644,150.4385588803735,21.23369615944793,15.138040240720244
van_havre,9,32,Spline-ETO,305.60736083984375,163.01962280273438,252.64578992453644,150.4385588803735,52.961570915307306,12.581063922360869
van_havre,9,32,Spline-QFR,307.07794189453125,169.18251037597656,252.64578992453644,150.4385588803735,54.432151969994806,18.743951495603056
van_havre,9,32,lambda=0.1,265.637451171875,247.5342254638672,252.64578992453644,150.4385588803735,12.991661247338556,97.09566658349368
van_havre,9,32,lambda=0.3,271.1746826171875,179.76300048828125,252.64578992453644,150.4385588803735,18.528892692651056,29.324441607907744
van_havre,9,32,lambda=0.5,273.8505554199219,165.78102111816406,252.64578992453644,150.4385588803735,21.20476549538543,15.342462237790556
van_havre,9,32,lambda=0.7,278.1709899902344,164.36363220214844,252.64578992453644,150.4385588803735,25.52520006569793,13.925073321774931
van_havre,9,32,lambda=0.9,299.8357849121094,163.22633361816406,252.64578992453644,150.4385588803735,47.18999498757293,12.787774737790556
van_havre,9,36,ERM,263.98548192248404,1208.4859555718087,259.3380328735099,142.2786193671164,4.647449048974124,1066.2073362046924
van_havre,9,36,ERM-NN,273.4003485444364,1191.8959510188745,259.3380328735099,142.2786193671164,14.062315670926466,1049.6173316517581
van_havre,9,36,LightGBM,293.6349524841074,897.1333918471888,259.3380328735099,142.2786193671164,34.296919610597456,754.8547724800724
van_havre,9,36,M=128,287.8806457519531,188.59608459472656,259.3380328735099,142.2786193671164,28.542612878443208,46.31746522761017
van_havre,9,36,M=2048,293.2103576660156,152.29869079589844,259.3380328735099,142.2786193671164,33.87232479250571,10.020071428782046
van_havre,9,36,M=32,288.57879638671875,190.63575744628903,259.3380328735099,142.2786193671164,29.240763513208833,48.35713807917264
van_havre,9,36,M=512,292.47918701171875,153.11488342285156,259.3380328735099,142.2786193671164,33.14115413820883,10.836264055735171
van_havre,9,36,M=8,287.0610046386719,451.7668151855469,259.3380328735099,142.2786193671164,27.722971765161958,309.4881958184305
van_havre,9,36,R=1,291.55267333984375,153.07049560546875,259.3380328735099,142.2786193671164,32.21464046633383,10.791876238352359
van_havre,9,36,R=16,287.8806457519531,188.59608459472656,259.3380328735099,142.2786193671164,28.542612878443208,46.31746522761017
van_havre,9,36,R=256,288.0694885253906,186.2941436767578,259.3380328735099,142.2786193671164,28.731455651880708,44.01552430964142
van_havre,9,36,R=4,287.8251037597656,186.78990173339844,259.3380328735099,142.2786193671164,28.487070886255708,44.511282366282046
van_havre,9,36,R=64,288.7880859375,173.23178100585938,259.3380328735099,142.2786193671164,29.450053063990083,30.953161638742984
van_havre,9,36,Spline-ETO,312.95977783203125,151.07337951660156,259.3380328735099,142.2786193671164,53.62174495852133,8.794760149485171
van_havre,9,36,Spline-QFR,310.0234069824219,159.475341796875,259.3380328735099,142.2786193671164,50.68537410891196,17.19672242975861
van_havre,9,36,lambda=0.1,286.0197448730469,976.2633666992188,259.3380328735099,142.2786193671164,26.681711999536958,833.9847473321024
van_havre,9,36,lambda=0.3,286.95263671875,322.7469177246094,259.3380328735099,142.2786193671164,27.614603845240083,180.46829835749298
van_havre,9,36,lambda=0.5,287.8806457519531,188.59608459472656,259.3380328735099,142.2786193671164,28.542612878443208,46.31746522761017
van_havre,9,36,lambda=0.7,298.4513854980469,153.0709228515625,259.3380328735099,142.2786193671164,39.11335262453696,10.792303484446109
van_havre,9,36,lambda=0.9,307.278564453125,151.216796875,259.3380328735099,142.2786193671164,47.94053157961508,8.938177507883609
van_havre,9,82,ERM,260.55219767766124,1144.1510010130062,259.0315932313426,176.12975495773654,1.5206044463186572,968.0212460552697
van_havre,9,82,ERM-NN,264.411012855859,1140.5816374069666,259.0315932313426,176.12975495773654,5.379419624516402,964.4518824492301
van_havre,9,82,LightGBM,288.560074209741,949.597759433787,259.0315932313426,176.12975495773654,29.52848097839842,773.4680044760505
van_havre,9,82,M=128,281.8492431640625,189.07171630859375,259.0315932313426,176.12975495773654,22.817649932719917,12.941961350857213
van_havre,9,82,M=2048,281.1105041503906,219.47308349609375,259.0315932313426,176.12975495773654,22.07891091904804,43.34332853835721
van_havre,9,82,M=32,282.17578125,205.04440307617188,259.0315932313426,176.12975495773654,23.144188018657417,28.914648118435338
van_havre,9,82,M=512,282.42547607421875,189.79409790039065,259.0315932313426,176.12975495773654,23.393882842876167,13.664342942654116
van_havre,9,82,M=8,281.5854187011719,260.02960205078125,259.0315932313426,176.12975495773654,22.55382546982929,83.89984709304471
van_havre,9,82,R=1,281.8588562011719,193.79673767089844,259.0315932313426,176.12975495773654,22.82726296982929,17.6669827131619
van_havre,9,82,R=16,281.8492431640625,189.07171630859375,259.0315932313426,176.12975495773654,22.817649932719917,12.941961350857213
van_havre,9,82,R=256,281.8096618652344,191.2200927734375,259.0315932313426,176.12975495773654,22.77806863389179,15.090337815700963
van_havre,9,82,R=4,281.9407653808594,191.7129364013672,259.0315932313426,176.12975495773654,22.90917214951679,15.58318144363065
van_havre,9,82,R=64,281.81640625,191.2646484375,259.0315932313426,176.12975495773654,22.784813018657417,15.134893479763463
van_havre,9,82,Spline-ETO,316.6046447753906,184.99237060546875,259.0315932313426,176.12975495773654,57.57305154404804,8.862615647732213
van_havre,9,82,Spline-QFR,470.4386901855469,191.97140502929688,259.0315932313426,176.12975495773654,211.4070969542043,15.841650071560338
van_havre,9,82,lambda=0.1,279.7327880859375,973.75537109375,259.0315932313426,176.12975495773654,20.701194854594917,797.6256161360135
van_havre,9,82,lambda=0.3,280.8935546875,259.9065856933594,259.0315932313426,176.12975495773654,21.861961456157417,83.77683073562284
van_havre,9,82,lambda=0.5,281.8492431640625,189.07171630859375,259.0315932313426,176.12975495773654,22.817649932719917,12.941961350857213
van_havre,9,82,lambda=0.7,282.9178771972656,186.2579803466797,259.0315932313426,176.12975495773654,23.88628396592304,10.12822538894315
van_havre,9,82,lambda=0.9,288.64862060546875,184.40443420410156,259.0315932313426,176.12975495773654,29.617027374126167,8.274679246365025
van_havre,9,87,ERM,258.316209646386,1297.2870160504042,256.99865932500177,156.0568535022041,1.3175503213842603,1141.2301625482
van_havre,9,87,ERM-NN,260.86077228454167,1287.9753568388028,256.99865932500177,156.0568535022041,3.8621129595398997,1131.9185033365986
van_havre,9,87,LightGBM,290.45347585100535,1050.4975818476498,256.99865932500177,156.0568535022041,33.45481652600358,894.4407283454457
van_havre,9,87,M=128,305.4552307128906,172.16766357421875,256.99865932500177,156.0568535022041,48.45657138788886,16.110810072014658
van_havre,9,87,M=2048,306.1763916015625,172.61502075195312,256.99865932500177,156.0568535022041,49.17773227656073,16.558167249749033
van_havre,9,87,M=32,299.9610290527344,194.92025756835935,256.99865932500177,156.0568535022041,42.96236972773261,38.863404066155255
van_havre,9,87,M=512,306.4577941894531,171.10789489746094,256.99865932500177,156.0568535022041,49.45913486445136,15.051041395256846
van_havre,9,87,M=8,294.37109375,226.86021423339844,256.99865932500177,156.0568535022041,37.37243442499823,70.80336073119435
van_havre,9,87,R=1,302.6636657714844,172.5343017578125,256.99865932500177,156.0568535022041,45.66500644648261,16.477448255608408
van_havre,9,87,R=16,305.4552307128906,172.16766357421875,256.99865932500177,156.0568535022041,48.45657138788886,16.110810072014658
van_havre,9,87,R=256,304.851806640625,173.85592651367188,256.99865932500177,156.0568535022041,47.85314731562323,17.799073011467783
van_havre,9,87,R=4,305.0189208984375,172.79168701171875,256.99865932500177,156.0568535022041,48.02026157343573,16.734833509514658
van_havre,9,87,R=64,305.1991271972656,172.729736328125,256.99865932500177,156.0568535022041,48.20046787226386,16.672882825920908
van_havre,9,87,Spline-ETO,394.89886474609375,165.26463317871094,256.99865932500177,156.0568535022041,137.90020542109198,9.207779676506846
van_havre,9,87,Spline-QFR,361.5040893554687,172.35232543945312,256.99865932500177,156.0568535022041,104.50543003046693,16.295471937249033
van_havre,9,87,lambda=0.1,285.3534240722656,282.0399169921875,256.99865932500177,156.0568535022041,28.354764747263857,125.98306348998341
van_havre,9,87,lambda=0.3,287.3007507324219,211.0293426513672,256.99865932500177,156.0568535022041,30.302091407420107,54.972489149163096
van_havre,9,87,lambda=0.5,305.4552307128906,172.16766357421875,256.99865932500177,156.0568535022041,48.45657138788886,16.110810072014658
van_havre,9,87,lambda=0.7,324.64471435546875,167.8072509765625,256.99865932500177,156.0568535022041,67.64605503046698,11.750397474358408
van_havre,9,87,lambda=0.9,354.5082092285156,165.04916381835938,256.99865932500177,156.0568535022041,97.50954990351386,8.992310316155283
van_havre,9,95,ERM,258.743930521559,1208.4922493435745,254.59396463667443,174.8534814076531,4.149965884884551,1033.6387679359214
van_havre,9,95,ERM-NN,257.3591330119735,1204.5861699331842,254.59396463667443,174.8534814076531,2.765168375299055,1029.732688525531
van_havre,9,95,LightGBM,283.17285675982777,978.9392387861036,254.59396463667443,174.8534814076531,28.578892123153338,804.0857573784505
van_havre,9,95,M=128,277.2599182128906,192.02574157714844,254.59396463667443,174.8534814076531,22.665953576216197,17.17226016949533
van_havre,9,95,M=2048,277.7166748046875,191.6995849609375,254.59396463667443,174.8534814076531,23.12271016801307,16.846103553284394
van_havre,9,95,M=32,276.77166748046875,201.5904998779297,254.59396463667443,174.8534814076531,22.17770284379432,26.73701847027658
van_havre,9,95,M=512,277.45416259765625,192.2144470214844,254.59396463667443,174.8534814076531,22.86019796098182,17.360965613831297
van_havre,9,95,M=8,276.5733337402344,255.29364013671875,254.59396463667443,174.8534814076531,21.979369103559947,80.44015872906564
van_havre,9,95,R=1,277.19378662109375,191.90147399902344,254.59396463667443,174.8534814076531,22.59982198441932,17.04799259137033
van_havre,9,95,R=16,277.2599182128906,192.02574157714844,254.59396463667443,174.8534814076531,22.665953576216197,17.17226016949533
van_havre,9,95,R=256,277.19647216796875,192.73959350585935,254.59396463667443,174.8534814076531,22.60250753129432,17.88611209820624
van_havre,9,95,R=4,277.1387023925781,194.26919555664065,254.59396463667443,174.8534814076531,22.544737755903697,19.415714148987547
van_havre,9,95,R=64,277.2333068847656,194.09909057617188,254.59396463667443,174.8534814076531,22.639342248091197,19.24560916851877
van_havre,9,95,Spline-ETO,341.58514404296875,187.8099822998047,254.59396463667443,174.8534814076531,86.99117940629432,12.956500892151581
van_havre,9,95,Spline-QFR,327.17437744140625,189.66986083984375,254.59396463667443,174.8534814076531,72.58041280473182,14.816379432190644
van_havre,9,95,lambda=0.1,276.197998046875,253.5645294189453,254.59396463667443,174.8534814076531,21.60403341020057,78.7110480112922
van_havre,9,95,lambda=0.3,276.71295166015625,203.768310546875,254.59396463667443,174.8534814076531,22.11898702348182,28.914829139221894
van_havre,9,95,lambda=0.5,277.2599182128906,192.02574157714844,254.59396463667443,174.8534814076531,22.665953576216197,17.17226016949533
van_havre,9,95,lambda=0.7,278.6730651855469,190.764892578125,254.59396463667443,174.8534814076531,24.079100548872447,15.911411170471894
van_havre,9,95,lambda=0.9,309.4373474121094,189.38961791992188,254.59396463667443,174.8534814076531,54.84338277543495,14.536136512268769
van_havre,14,4,ERM,256.18333274980995,1363.799592072078,254.48046045146336,140.99805365393672,1.7028722983465912,1222.8015384181413
van_havre,14,4,ERM-NN,255.06204088361193,1388.1414396193898,254.48046045146336,140.99805365393672,0.58158043214857,1247.143385965453
van_havre,14,4,LightGBM,286.2205609927241,1056.891654133906,254.48046045146336,140.99805365393672,31.740100541260716,915.8936004799693
van_havre,14,4,M=128,278.0367126464844,161.63192749023438,254.48046045146336,140.99805365393672,23.556252195021017,20.633873836297653
van_havre,14,4,M=2048,276.7405090332031,160.1448211669922,254.48046045146336,140.99805365393672,22.260048581739767,19.146767513055465
van_havre,14,4,M=32,283.14532470703125,168.68898010253906,254.48046045146336,140.99805365393672,28.664864255567892,27.69092644860234
van_havre,14,4,M=512,278.52789306640625,160.69532775878906,254.48046045146336,140.99805365393672,24.047432614942892,19.69727410485234
van_havre,14,4,M=8,284.1746826171875,225.1150360107422,254.48046045146336,140.99805365393672,29.694222165724142,84.11698235680547
van_havre,14,4,R=1,279.0757751464844,160.85430908203125,254.48046045146336,140.99805365393672,24.595314695021017,19.856255428094528
van_havre,14,4,R=16,278.0367126464844,161.63192749023438,254.48046045146336,140.99805365393672,23.556252195021017,20.633873836297653
van_havre,14,4,R=256,278.3228759765625,159.4024200439453,254.48046045146336,140.99805365393672,23.842415525099142,18.40436639000859
van_havre,14,4,R=4,279.0750732421875,160.70899963378906,254.48046045146336,140.99805365393672,24.594612790724142,19.71094597985234
van_havre,14,4,R=64,278.9805603027344,160.556640625,254.48046045146336,140.99805365393672,24.500099851271017,19.558586971063278
van_havre,14,4,Spline-ETO,359.7347106933594,155.1446075439453,254.48046045146336,140.99805365393672,105.25425024189602,14.14655389000859
